"","XML_FileName","Lat","Long","Altitude","RWL_Count","CRN_Count","SpeciesLong","GenusSpp","Genus","Family","Order","Group","ModNegExp","SE_ModNegExp","P_ModNegExp","Mean","SE_Mean","P_Mean","AgeDepSpline","SE_AgeDepSpline","P_AgeDepSpline","N_years"
"SVK006","noaa-tree-16807.xml",48.9167,20.2833,800,1,0,"Pinus sylvestris L.","Pinus sylvestris","Pinus","Pinaceae","Pinales","Gymnosperms",-0.000790497393103915,0.00077360858119945,0.306951333502998,-0.00359578977885208,0.00064945788540078,3.37750571536341e-08,9.62459222525463e-05,0.000751724807356478,0.898131930035664,35
"UT533","noaa-tree-16810.xml",40.1417,-111.3333,1960,1,0,"Pinus edulis Engelm.","Pinus edulis","Pinus","Pinaceae","Pinales","Gymnosperms",0.0067139543878343,0.000658357838796251,8.57873437439963e-24,0.00476700561600415,0.000547865162383608,7.1621119143169e-18,0.00628925491315321,0.000635657255787169,1.59471118478517e-22,40
"UT534","noaa-tree-16811.xml",40.25,-111.4167,2130,1,0,"Pinus edulis Engelm.","Pinus edulis","Pinus","Pinaceae","Pinales","Gymnosperms",0.00238124496792432,0.000845156274826031,0.00491141901158509,4.498851440702e-07,0.000626731548822261,0.999427364538683,0.00348592372844561,0.000880659389514197,7.94845583312466e-05,40
"UT535","noaa-tree-16812.xml",40.5667,-111.5833,3000,1,0,"Pinus flexilis E. James","Pinus flexilis","Pinus","Pinaceae","Pinales","Gymnosperms",0.0121153219733457,0.000758787171454704,2.80342809409827e-52,0.011280001911473,0.000707075320896871,3.35992559248543e-52,0.00995230256559169,0.00068414748357977,2.42050127502338e-44,35
"UT537","noaa-tree-16814.xml",41.3667,-111.95,2750,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.00571229643275109,0.000886636386284876,1.64852304115241e-10,-0.00563744970461217,0.000592868128498343,8.94552892947801e-21,-0.00550091080277928,0.000797825532973743,8.3827121006112e-12,40
"UT538","noaa-tree-16815.xml",41.91,-111.65,2730,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.00379728811070144,0.00067447699235989,2.10695397106556e-08,-0.00372455655245382,0.000581922007104629,2.00224306777279e-10,-0.00299183526762338,0.000685725190667703,1.36042048366847e-05,39
"WV006","noaa-tree-16829.xml",37.5167,-80.9833,670,1,3,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.0163505925024078,0.000848602109206971,8.22853389543358e-75,-0.0182558183949234,0.000773279700694874,1.79696223099909e-106,-0.0105895219973329,0.000850272151157037,4.22069966761055e-34,41
"WV007","noaa-tree-16831.xml",37.9833,-82.3667,250,1,3,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00492150172348532,0.000804965344586001,1.24086200385545e-09,-0.00530373741023249,0.000940592760794689,2.04823993967902e-08,-0.00107882848561219,0.000915727928317992,0.238941780808695,41
"WY046","noaa-tree-16834.xml",44.7333,-109.9,2961,1,1,"Picea engelmannii Parry ex Engelm.","Picea engelmannii","Picea","Pinaceae","Pinales","Gymnosperms",-0.00173020322301917,0.00088935945615916,0.0520967945049186,-0.000929016715336178,0.00103087375901423,0.367776690222156,-0.00194896378941468,0.000816275786908711,0.0172057493063301,41
"SWIT320","noaa-tree-16893.xml",46.15,7.2167,860,1,0,"Larix decidua Mill.","Larix decidua","Larix","Pinaceae","Pinales","Gymnosperms",-0.00350168074964182,0.0018518584778648,0.0589416456597245,-0.00331339335218839,0.0012548713596915,0.00841604780531844,0.000829617384105675,0.00179158760017215,0.643425484518488,34
"SWIT347","noaa-tree-16922.xml",46.6833,10.3667,2200,1,0,"Pinus cembra L.","Pinus cembra","Pinus","Pinaceae","Pinales","Gymnosperms",0.0161111884734759,0.00055318515490754,4.56581576473547e-172,0.0129051800404782,0.00042328302292021,5.12816458148239e-187,0.013251527078376,0.00048378233971229,8.99171273446659e-154,31
"ARGE132","noaa-tree-16950.xml",-49.3833,-72.8833,810,1,0,"Nothofagus pumilio (Poepp. & Endl.) Reiche","Nothofagus pumilio","Nothofagus","Nothofagaceae","Fagales","Angiosperms",0.0008687916978687,0.00116116714011648,0.454472459965625,0.000131466701268304,0.00100787176773564,0.896238715221581,0.00329216726662342,0.00126328506594818,0.00926506700665407,35
"ARGE134","noaa-tree-16952.xml",-40.8167,-71.4667,1230,1,0,"Nothofagus pumilio (Poepp. & Endl.) Reiche","Nothofagus pumilio","Nothofagus","Nothofagaceae","Fagales","Angiosperms",0.00119746835504794,0.0012557585971337,0.340489918248653,5.88278264454422e-05,0.00116641258897169,0.959784376974211,0.00592029717045746,0.00137513013488748,1.80560668078199e-05,35
"CANA460","noaa-tree-16960.xml",54.1,-71.63,451,2,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",-0.00174489289956541,0.000617005158238771,0.00478260535359996,-0.00731843924175716,0.000509123942290371,1.56500785814413e-42,0.0033835909016294,0.000581541955378387,8.12561214075590e-09,40
"CANA461","noaa-tree-16961.xml",54.25,-72.38,436,2,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.000113055230851356,0.000529185917603813,0.830869037502001,-0.00437731872507604,0.000332309034750659,8.38242836811793e-37,0.00251007654634691,0.000509361389380128,9.64223669463195e-07,40
"CANA462","noaa-tree-16962.xml",54.56,-71.24,483,2,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.0151073567773028,0.0023066536292721,8.90040639761934e-11,-0.0022773044035845,0.000260856671836389,9.46579100212957e-18,0.0226984754552538,0.00146318311465352,3.62199011990327e-49,40
"CANA463","noaa-tree-16963.xml",54.15,-70.29,558,2,0,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.","Picea mariana","Picea","Pinaceae","Pinales","Gymnosperms",0.00154225144316907,0.000627638967239637,0.0141759001774105,-0.00385678679905687,0.000431815246917775,2.07583193565166e-18,0.00663080486167153,0.000517405760098228,7.64882798234526e-35,40
"AR081","noaa-tree-17219.xml",34.6667,-93.4667,218,1,3,"Pinus echinata Mill.","Pinus echinata","Pinus","Pinaceae","Pinales","Gymnosperms",0.00703099787150243,0.0012804308488612,5.09236424848803e-08,0.00363122897222728,0.00110662908912887,0.00106971455037219,0.00677381843616224,0.00123516253918278,5.29091859643163e-08,36
"OK038","noaa-tree-17223.xml",35.4167,-95.7833,249,1,3,"Pinus echinata Mill.","Pinus echinata","Pinus","Pinaceae","Pinales","Gymnosperms",0.00324081188821451,0.00126765178340046,0.0106968392885817,4.86065456833506e-05,0.00108766225327141,0.964362809071411,0.00216876482632662,0.00113561047075767,0.0564056152946362,37
"CA689","noaa-tree-17227.xml",39.25,-121.8,121,1,0,"Quercus douglasii Hook. and Arn.","Quercus douglasii","Quercus","Fagaceae","Fagales","Angiosperms",0.00173602348457709,0.00492591851953656,0.725299202503068,-0.00712752717602622,0.00428860466797522,0.0998154877616761,0.00276844783394116,0.0047765802478074,0.563564557381272,33
"PA016","noaa-tree-17231.xml",40,-77.8,500,1,0,"Tsuga canadensis (L.) Carr.","Tsuga canadensis","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00551321010137716,0.00171564860075752,0.00133755036232708,-0.0157596447095167,0.000656109733474504,4.47869059264164e-109,-0.00512123210350369,0.000868663197661689,4.54932295819206e-09,39
"MT131","noaa-tree-17258.xml",46.65,-113.6333,1371,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.0111864419197641,0.000825843721668791,2.11657921270783e-40,0.000908169291865883,0.000426804792988943,0.0334478272938865,0.0116356612344556,0.000879683231751987,1.15622360803855e-38,37
"MT132","noaa-tree-17259.xml",46.8557,-114.6855,1160,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",0.000844746428053038,0.000749694948981846,0.259988597859971,-0.00408141344820841,0.000517473527602944,5.42552153868623e-15,0.00115396927392578,0.00069277412768793,0.0959494822370875,35
"MT133","noaa-tree-17260.xml",46.7667,-111.7667,1650,1,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.00119393987510298,0.00110837335921268,0.281553678711894,-0.00694077375443163,0.000701568459531331,1.94032782446377e-22,-0.00262544410276479,0.0010517381344653,0.0126501741175487,38
"AK149","noaa-tree-18196.xml",67.4833,-162.2167,120,1,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0168127050910447,0.000843129068788403,9.71529280645126e-75,0.0220709532624107,0.000985177509560228,2.16263390547863e-90,0.0101400696554065,0.000702099684067394,4.42863015076273e-43,41
"MT135","noaa-tree-18200.xml",46.0833,-110.8167,1650,1,0,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00404739184270528,0.000783588591657622,2.76748474115987e-07,-0.00723109688362518,0.000367132767582131,5.45470235616747e-76,0.00409931524329353,0.00128023280639631,0.00139701508662852,38
"RUSS243","noaa-tree-18205.xml",51.03,143.59,10,1,6,"Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr","Larix gmelinii","Larix","Pinaceae","Pinales","Gymnosperms",0.0107196280372608,0.00204592169717993,2.02482790215728e-07,0.00740512317709414,0.00160605803749942,4.61879063635183e-06,0.00995806255804104,0.00189308963506783,1.81586814625802e-07,33
"UT539","noaa-tree-18207.xml",37.9783,-111.5983,2690,1,0,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00664146720486032,0.00104411580086487,2.85780512877346e-10,-0.00696644176535876,0.000707792129642108,5.0086324741091e-22,-0.00425957158013061,0.00116101115396513,0.000254449960985175,34
"UT540","noaa-tree-18208.xml",38.5167,-111.75,2770,1,0,"Populus tremuloides Michx.","Populus tremuloides","Populus","Salicaceae","Malpighiales","Angiosperms",0.0100549696384963,0.00133770318895384,1.06599345809915e-13,0.00503236778276018,0.00109527795893704,4.77290192525439e-06,0.0105373147964605,0.00133639303334162,6.79946457278529e-15,35
"OR097","noaa-tree-18962.xml",44.2167,-121.8667,1454,3,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00344495780696991,0.000789427506474156,1.38256925334321e-05,-0.00921571723961052,0.000555959638246431,5.77467861626115e-56,0.00114957694362317,0.000984220942705865,0.243025431100144,42
"VA034","noaa-tree-18964.xml",37.2833,-80.2833,800,1,0,"Quercus alba L.","Quercus alba","Quercus","Fagaceae","Fagales","Angiosperms",0.0263668167995719,0.00279859766485128,1.00924548244184e-19,0.012833190103798,0.00229802618240359,3.58849570851685e-08,0.0179699322338778,0.00225885162010588,9.23846889719117e-15,31
"WV009","noaa-tree-18967.xml",37.9667,-80.9333,700,1,3,"Pinus rigida Mill.","Pinus rigida","Pinus","Pinaceae","Pinales","Gymnosperms",0.00663721912307382,0.0011238757208847,4.15686398417822e-09,-0.000791824347319638,0.000665794372471058,0.234474316242899,0.00774031842731161,0.00101405347646581,3.61819273585011e-14,43
"CO652","noaa-tree-19080.xml",37.2739,-108.3478,2226,3,0,"Pseudotsuga menziesii (Mirb.) Franco","Pseudotsuga menziesii","Pseudotsuga","Pinaceae","Pinales","Gymnosperms",-0.0145338889184253,0.000896438412530614,9.55836857927534e-57,-0.0129881001802791,0.000784668461180511,5.6829719188343e-59,-0.0130495481012198,0.000876923187178179,2.18382071459486e-48,40
"CHIN073","noaa-tree-19259.xml",28.6,119.45,435,1,0,"Pinus massoniana Lamb.","Pinus massoniana","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00822650319807185,0.000839256361618765,3.56198433613812e-22,-0.009636363134293,0.000395202356914618,8.32908392807271e-115,-0.00493249591124221,0.000826852497216844,2.89211952733935e-09,42
"CZEC005","noaa-tree-19262.xml",48.6667,14.7,785,1,2,"Picea abies (L.) H. Karst.","Picea abies","Picea","Pinaceae","Pinales","Gymnosperms",-0.000799174579363428,0.000572103754774952,0.162528876273427,-0.00151235984458858,0.000576164436082266,0.00870498020649012,0.000339283939713118,0.000567272471196767,0.549813136864677,39
"GERM218","noaa-tree-19265.xml",53.223,14.13,33,1,0,"Quercus robur L. = Quercus pendunculata Ehrl.","Quercus robur","Quercus","Fagaceae","Fagales","Angiosperms",0.00170829078501661,0.000566719011067947,0.00261181685193318,0.00298806355108836,0.000641961067986868,3.487340253007e-06,0.00611430505543294,0.000578044201995898,2.12442304089586e-25,38
"GERM220","noaa-tree-19268.xml",53.417,13.033,91,1,0,"Quercus robur L. = Quercus pendunculata Ehrl.","Quercus robur","Quercus","Fagaceae","Fagales","Angiosperms",0.00473605967681572,0.000615092768609263,2.22672104555053e-14,0.00520229898363594,0.000618556826309662,8.16321501047794e-17,0.00198218133078868,0.000573873224181898,0.000564963745813568,38
"NM589","noaa-tree-19280.xml",36.094,-108.866,2650,1,2,"Pinus ponderosa Douglas ex C. Lawson","Pinus ponderosa","Pinus","Pinaceae","Pinales","Gymnosperms",-0.00380412786663777,0.00147321368292783,0.0100086623422926,-0.00593586575072843,0.000744479353091091,5.87334965917096e-15,-0.00286413798028327,0.00143974807703319,0.0470327157816431,39
"CANA468","noaa-tree-19607.xml",50.35,-122.48,1430,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00454983550991139,0.000737226627068824,9.4609271073957e-10,0.00418158494936269,0.000685168566178654,1.43591705195945e-09,0.00372780455518732,0.000657621310109052,1.83373566573806e-08,41
"CANA469","noaa-tree-19608.xml",52.28,-126.89,1310,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00973326020298779,0.000960197778105059,4.49539167500673e-23,0.00833549308201408,0.00086024259277289,2.66540228164655e-21,0.00898029306186395,0.000883108583007503,3.33004644278958e-23,39
"CANA471","noaa-tree-19610.xml",50.22,-126.35,1005,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.0160244342113902,0.00163915740967096,2.24595518429124e-21,0.0116535088356847,0.00135219585397024,3.7315405854032e-17,0.0169790583594464,0.00160508137549004,1.55047774157198e-24,37
"CANA475","noaa-tree-19614.xml",56.2,-129.59,1077,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00866360273516162,0.000937764461023521,3.11045560018377e-19,0.00281086975036361,0.000694126285219074,5.72077490008361e-05,0.0124154122489904,0.00122692666473352,1.6018917601044e-22,33
"CANA476","noaa-tree-19615.xml",52.22,-126.34,1491,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.004788120441235,0.000650759035705744,3.00172175035994e-13,0.00327667858101495,0.000542609897774249,1.93523240944047e-09,0.0105203823820725,0.000710001521627037,1.36087625371851e-46,39
"CANA478","noaa-tree-19617.xml",54.34,-130.32,6,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",-0.00226962215655309,0.00285496156646394,0.427165447513243,-0.00356936387404499,0.00295566101345903,0.228000240879978,-0.00623517787779528,0.00239641443382616,0.00966412671571724,33
"CANA480","noaa-tree-19619.xml",54.85,-127.56,1128,2,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00363686413138289,0.00089677784035603,5.40929196404447e-05,0.00235735281549208,0.000776652152811847,0.00246802665705313,0.00405603016381103,0.00084122096309046,1.65531733815472e-06,33
"CANA485","noaa-tree-19624.xml",52.07,-126.13,1408,2,0,"Abies lasiocarpa (Hook.) Nutt.","Abies lasiocarpa","Abies","Pinaceae","Pinales","Gymnosperms",0.00614799186894822,0.000390967451571331,1.26496251978341e-52,0.00529879986469322,0.000394092371682054,1.61123014582616e-39,0.00934351010277194,0.000406007769920932,3.69424889852442e-104,38
"CANA493","noaa-tree-19632.xml",51.61,-125.12,1887,2,0,"Abies lasiocarpa (Hook.) Nutt.","Abies lasiocarpa","Abies","Pinaceae","Pinales","Gymnosperms",0.00945684481899656,0.000932942604376711,1.45396891559135e-22,0.00366186924733192,0.000668653744170415,6.13871692009679e-08,0.0134335300227004,0.000974626116736787,3.08898311472329e-38,29
"CANA494","noaa-tree-19633.xml",51.52,-124.89,2039,2,0,"Abies lasiocarpa (Hook.) Nutt.","Abies lasiocarpa","Abies","Pinaceae","Pinales","Gymnosperms",0.00764068838763801,0.000980290587229725,2.36394940700983e-14,0.00507445543821722,0.000854623729411903,4.56350490935875e-09,0.0114882351142932,0.00106593305972156,3.73554660762343e-25,30
"CANA495","noaa-tree-19634.xml",50.61,-123.69,1680,2,0,"Abies lasiocarpa (Hook.) Nutt.","Abies lasiocarpa","Abies","Pinaceae","Pinales","Gymnosperms",-0.00101501635450461,0.000792435790430989,0.20060010064523,-0.0034785932005003,0.000563068825531195,1.02533316135463e-09,0.00200878444106364,0.000837757643575827,0.0167176925656174,36
"RUSS245","noaa-tree-19646.xml",52.8189,99.7528,2240,1,0,"Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.","Larix sibirica","Larix","Pinaceae","Pinales","Gymnosperms",0.00500350578024155,0.00129925780560966,0.00012352241036112,0.00413923847526717,0.00125747883699033,0.00102344467784206,0.00356496455959479,0.00115126524597243,0.00200100967878208,42
"AK150","noaa-tree-19843.xml",58.74,-135.98,640,1,0,"Tsuga mertensiana (Bong.) Carrière","Tsuga mertensiana","Tsuga","Pinaceae","Pinales","Gymnosperms",0.00366513830537957,0.000704568416285282,2.12081593248718e-07,0.00408647544908007,0.000689807139603584,3.54182754592686e-09,0.00396213097615283,0.000694030161100623,1.26217884095444e-08,39
"CANA507","noaa-tree-19852.xml",68.1333,-134.7667,2,2,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0102688630458732,0.000649706645779806,1.40622409869923e-53,0.0052652448512986,0.00048542625157454,8.70093795689348e-27,0.0160106519590099,0.000686430148646729,1.66071591088001e-108,36
"CANA509","noaa-tree-19854.xml",68.5167,-135.0667,2,2,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0105188944635175,0.000650915659549345,1.72810774977299e-55,0.00726410144588734,0.000545853505729033,7.21084849813861e-39,0.0156971630276268,0.000669555479912587,2.84379710246474e-108,36
"CANA510","noaa-tree-19855.xml",68.1167,-134.1667,2,2,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0113594694799683,0.000804206958962261,2.15018821756864e-43,0.00889321315477131,0.000756838352293847,6.03139201831072e-31,0.0089884636147374,0.000641615592528507,9.6504294919467e-43,36
"CANA511","noaa-tree-19856.xml",68.2667,-134.15,2,2,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.000426952803147839,0.000593031369856684,0.471661466648078,5.55648451918065e-05,0.000566655613842141,0.921898946015696,0.0047540347240562,0.000598982066877873,3.87681183934941e-15,36
"CANA512","noaa-tree-19857.xml",68.4333,-134.5833,2,2,0,"Picea glauca (Moench) Voss","Picea glauca","Picea","Pinaceae","Pinales","Gymnosperms",0.0239313220894229,0.000931355656771234,1.44941527385856e-122,0.018687936019339,0.000794172830578859,1.13355447096668e-105,0.0220030200212884,0.000779046083062425,3.09525820941839e-143,36
